Gene Symbol	CUI Term	Phenotype Name
NLRP3	C0013604	tardive dyskinesia
CHRND	C0013604	tardive dyskinesia
LYST	C0013604	tardive dyskinesia
SLC9A1	C0013604	tardive dyskinesia
PTPRO	C0013604	tardive dyskinesia
COQ8B	C0013604	tardive dyskinesia
COL2A1	C0013604	tardive dyskinesia
ABCC8	C0013604	tardive dyskinesia
NPHS1	C0013604	tardive dyskinesia
INPPL1	C0013604	tardive dyskinesia
VIP	C0013604	tardive dyskinesia
RMRP	C0013604	tardive dyskinesia
CALCA	C0013604	tardive dyskinesia
INS	C0013604	tardive dyskinesia
MKKS	C0013604	tardive dyskinesia
RAG2	C0013604	tardive dyskinesia
PLCE1	C0013604	tardive dyskinesia
SLC9A3	C0013604	tardive dyskinesia
CASP8	C0013604	tardive dyskinesia
KLKB1	C0013604	tardive dyskinesia
AQP4	C0013604	tardive dyskinesia
IL1RN	C0013604	tardive dyskinesia
B2M	C0013604	tardive dyskinesia
TRPM4	C0013604	tardive dyskinesia
CHRNG	C0013604	tardive dyskinesia
CLCNKA	C0013604	tardive dyskinesia
CAT	C0013604	tardive dyskinesia
FGA	C0013604	tardive dyskinesia
USP8	C0013604	tardive dyskinesia
TIMP1	C0013604	tardive dyskinesia
ERBB3	C0013604	tardive dyskinesia
PDSS2	C0013604	tardive dyskinesia
APOE	C0013604	tardive dyskinesia
KRT2	C0013604	tardive dyskinesia
MYO1E	C0013604	tardive dyskinesia
MRPS22	C0013604	tardive dyskinesia
POMC	C0013604	tardive dyskinesia
LPIN2	C0013604	tardive dyskinesia
TUBB	C0013604	tardive dyskinesia
AMN	C0013604	tardive dyskinesia
IL7R	C0013604	tardive dyskinesia
TNF	C0013604	tardive dyskinesia
STAT6	C0013604	tardive dyskinesia
GSR	C0013604	tardive dyskinesia
GBE1	C0013604	tardive dyskinesia
APOA1	C0013604	tardive dyskinesia
CHRNA1	C0013604	tardive dyskinesia
LIG4	C0013604	tardive dyskinesia
IL2RG	C0013604	tardive dyskinesia
TNFRSF1A	C0013604	tardive dyskinesia
IL11	C0013604	tardive dyskinesia
PTGS2	C0013604	tardive dyskinesia
PLD1	C0013604	tardive dyskinesia
IL6	C0013604	tardive dyskinesia
CCDC88A	C0013604	tardive dyskinesia
MAPRE2	C0013604	tardive dyskinesia
BSND	C0013604	tardive dyskinesia
LYZ	C0013604	tardive dyskinesia
C20orf181	C0013604	tardive dyskinesia
SOD1	C0013604	tardive dyskinesia
ERCC5	C0013604	tardive dyskinesia
OXT	C0013604	tardive dyskinesia
MMP9	C0013604	tardive dyskinesia
ZNHIT3	C0013604	tardive dyskinesia
TAC1	C0013604	tardive dyskinesia
SLC26A2	C0013604	tardive dyskinesia
MVK	C0013604	tardive dyskinesia
CASP3	C0013604	tardive dyskinesia
SLC9A2	C0013604	tardive dyskinesia
DIS3L2	C0013604	tardive dyskinesia
CHD7	C0013604	tardive dyskinesia
CD55	C0013604	tardive dyskinesia
ADA	C0013604	tardive dyskinesia
VEGFA	C0013604	tardive dyskinesia
KNG1	C0013604	tardive dyskinesia
ARHGDIA	C0013604	tardive dyskinesia
CLCNKB	C0013604	tardive dyskinesia
IL18	C0020445	brain ischemia
EGF	C0020445	brain ischemia
MTHFR	C0020445	brain ischemia
ANXA5	C0020445	brain ischemia
PON1	C0020445	brain ischemia
CAD	C0020445	brain ischemia
AICDA	C0020445	brain ischemia
TRIB1	C0020445	brain ischemia
APOA4	C0020445	brain ischemia
CXCL8	C0020445	brain ischemia
CYP7A1	C0020445	brain ischemia
ADIPOQ	C0020445	brain ischemia
COMP	C0020445	brain ischemia
SELE	C0020445	brain ischemia
SREBF2	C0020445	brain ischemia
APOB	C0020445	brain ischemia
HMGCR	C0020445	brain ischemia
TBC1D9	C0020445	brain ischemia
NOS3	C0020445	brain ischemia
USF1	C0020445	brain ischemia
CYP27A1	C0020445	brain ischemia
NYNRIN	C0020445	brain ischemia
LIPC	C0020445	brain ischemia
POR	C0020445	brain ischemia
LIPA	C0020445	brain ischemia
AGO2	C0020445	brain ischemia
MPO	C0020445	brain ischemia
LDLR	C0020445	brain ischemia
SCN8A	C0020445	brain ischemia
EGFR	C0020445	brain ischemia
MRAS	C0020445	brain ischemia
ABCG5	C0020445	brain ischemia
PCSK9	C0020445	brain ischemia
F3	C0020445	brain ischemia
SLC2A1	C0020445	brain ischemia
HDL3	C0020445	brain ischemia
VSX1	C0020445	brain ischemia
APOBEC1	C0020445	brain ischemia
ABCB1	C0020445	brain ischemia
PEA15	C0020445	brain ischemia
KIDINS220	C0020445	brain ischemia
LPA	C0020445	brain ischemia
CELSR2	C0020445	brain ischemia
FGB	C0020445	brain ischemia
TNFRSF10A	C0020445	brain ischemia
CETP	C0020445	brain ischemia
AGT	C0020445	brain ischemia
APOC3	C0020445	brain ischemia
HPD	C0020445	brain ischemia
F13A1	C0020445	brain ischemia
TNFSF4	C0020445	brain ischemia
HRASLS	C0020445	brain ischemia
SGCG	C0020445	brain ischemia
CCL5	C0020445	brain ischemia
TNNT1	C0020445	brain ischemia
CD36	C0020445	brain ischemia
ALOX5	C0020445	brain ischemia
LPL	C0020445	brain ischemia
CRABP2	C0020445	brain ischemia
ST3GAL4	C0020445	brain ischemia
PLA2G7	C0020445	brain ischemia
NR3C1	C0020445	brain ischemia
GATA4	C0020445	brain ischemia
SERPINE1	C0020445	brain ischemia
TNFRSF13C	C0020445	brain ischemia
SCARB1	C0020445	brain ischemia
ABCA1	C0020445	brain ischemia
MYLIP	C0020445	brain ischemia
SLCO1B1	C0020445	brain ischemia
CD14	C0020445	brain ischemia
ACE	C0020445	brain ischemia
TIMP1	C0020445	brain ischemia
IL1B	C0020445	brain ischemia
PTPRC	C0020445	brain ischemia
APOE	C0020445	brain ischemia
MYBPC3	C0020445	brain ischemia
LDLRAP1	C0020445	brain ischemia
TNFRSF10D	C0020445	brain ischemia
HLP	C0020445	brain ischemia
EXT2	C0020445	brain ischemia
CFH	C0020445	brain ischemia
EPHX2	C0020445	brain ischemia
POMC	C0020445	brain ischemia
LCAT	C0020445	brain ischemia
KRT20	C0020445	brain ischemia
MMP2	C0020445	brain ischemia
TNF	C0020445	brain ischemia
LMF1	C0020445	brain ischemia
LITAF	C0020445	brain ischemia
EDN1	C0020445	brain ischemia
ALOX5AP	C0020445	brain ischemia
MMP1	C0020445	brain ischemia
ITGB3	C0020445	brain ischemia
APOA1	C0020445	brain ischemia
ADRB3	C0020445	brain ischemia
COL9A3	C0020445	brain ischemia
WISP3	C0020445	brain ischemia
HFE	C0020445	brain ischemia
FTH1	C0020445	brain ischemia
ICAM1	C0020445	brain ischemia
IL6	C0020445	brain ischemia
VLDLR	C0020445	brain ischemia
ANGPTL3	C0020445	brain ischemia
AMELX	C0020445	brain ischemia
GHR	C0020445	brain ischemia
KMT2A	C0020445	brain ischemia
TLR4	C0020445	brain ischemia
AGTR1	C0020445	brain ischemia
SMARCA4	C0020445	brain ischemia
HSPG2	C0020445	brain ischemia
GLB1	C0020445	brain ischemia
SDC2	C0020445	brain ischemia
ESR1	C0020445	brain ischemia
CHDH	C0020445	brain ischemia
CD28	C0020445	brain ischemia
SLC22A1	C0020445	brain ischemia
PPP1R17	C0020445	brain ischemia
MIR33A	C0020445	brain ischemia
MMP3	C0020445	brain ischemia
OCA2	C0020445	brain ischemia
TYRP1	C0020445	brain ischemia
TNFRSF10C	C0020445	brain ischemia
MMP9	C0020445	brain ischemia
IL10	C0020445	brain ischemia
MIR33B	C0020445	brain ischemia
GPIHBP1	C0020445	brain ischemia
SACS	C0020445	brain ischemia
ABCG8	C0020445	brain ischemia
EXT1	C0020445	brain ischemia
STAP1	C0020445	brain ischemia
NPPA	C0020445	brain ischemia
APOC2	C0020445	brain ischemia
EEF1A2	C0020445	brain ischemia
APOA2	C0020445	brain ischemia
INSIG2	C0020445	brain ischemia
STMN1	C0020445	brain ischemia
CH25H	C0020445	brain ischemia
NHS	C0020445	brain ischemia
COL9A1	C0020445	brain ischemia
COL9A2	C0020445	brain ischemia
SELP	C0020445	brain ischemia
SAR1B	C0020445	brain ischemia
REN	C0020445	brain ischemia
MTTP	C0020445	brain ischemia
MT1B	C0020445	brain ischemia
TNFSF10	C0020445	brain ischemia
TNFSF13B	C0020445	brain ischemia
IL4R	C0020445	brain ischemia
ABCG2	C0020445	brain ischemia
CRP	C0020445	brain ischemia
GCLM	C0020445	brain ischemia
APOA5	C0020445	brain ischemia
PON2	C0020445	brain ischemia
OLR1	C0020445	brain ischemia
NR4A3	C0020445	brain ischemia
CLDN16	C0036572	thrombocytopenia due to platelet alloimmunization
PIGL	C0036572	thrombocytopenia due to platelet alloimmunization
LAMA2	C0036572	thrombocytopenia due to platelet alloimmunization
SCN9A	C0036572	thrombocytopenia due to platelet alloimmunization
GABRG2	C0036572	thrombocytopenia due to platelet alloimmunization
KRAS	C0036572	thrombocytopenia due to platelet alloimmunization
ADRA1B	C0036572	thrombocytopenia due to platelet alloimmunization
CHRNA5	C0036572	thrombocytopenia due to platelet alloimmunization
UBE2A	C0036572	thrombocytopenia due to platelet alloimmunization
GNS	C0036572	thrombocytopenia due to platelet alloimmunization
NALCN	C0036572	thrombocytopenia due to platelet alloimmunization
RTTN	C0036572	thrombocytopenia due to platelet alloimmunization
MATN4	C0036572	thrombocytopenia due to platelet alloimmunization
NDUFS2	C0036572	thrombocytopenia due to platelet alloimmunization
RNF125	C0036572	thrombocytopenia due to platelet alloimmunization
PRMT7	C0036572	thrombocytopenia due to platelet alloimmunization
TGM2	C0036572	thrombocytopenia due to platelet alloimmunization
AMT	C0036572	thrombocytopenia due to platelet alloimmunization
FXYD2	C0036572	thrombocytopenia due to platelet alloimmunization
ATP7A	C0036572	thrombocytopenia due to platelet alloimmunization
TMTC3	C0036572	thrombocytopenia due to platelet alloimmunization
LFS3	C0036572	thrombocytopenia due to platelet alloimmunization
RSRC2	C0036572	thrombocytopenia due to platelet alloimmunization
HNRNPU	C0036572	thrombocytopenia due to platelet alloimmunization
ASIC4	C0036572	thrombocytopenia due to platelet alloimmunization
PURA	C0036572	thrombocytopenia due to platelet alloimmunization
NAGA	C0036572	thrombocytopenia due to platelet alloimmunization
ALDH3A2	C0036572	thrombocytopenia due to platelet alloimmunization
PIGM	C0036572	thrombocytopenia due to platelet alloimmunization
PSEN2	C0036572	thrombocytopenia due to platelet alloimmunization
FOLR1	C0036572	thrombocytopenia due to platelet alloimmunization
TGFBR3	C0036572	thrombocytopenia due to platelet alloimmunization
ARG1	C0036572	thrombocytopenia due to platelet alloimmunization
RPGRIP1	C0036572	thrombocytopenia due to platelet alloimmunization
LRAT	C0036572	thrombocytopenia due to platelet alloimmunization
SCN5A	C0036572	thrombocytopenia due to platelet alloimmunization
PGK1	C0036572	thrombocytopenia due to platelet alloimmunization
ENG	C0036572	thrombocytopenia due to platelet alloimmunization
TUBB2B	C0036572	thrombocytopenia due to platelet alloimmunization
TSPEAR	C0036572	thrombocytopenia due to platelet alloimmunization
ROGDI	C0036572	thrombocytopenia due to platelet alloimmunization
EIF2B4	C0036572	thrombocytopenia due to platelet alloimmunization
SLITRK3	C0036572	thrombocytopenia due to platelet alloimmunization
RNF213	C0036572	thrombocytopenia due to platelet alloimmunization
SDHD	C0036572	thrombocytopenia due to platelet alloimmunization
KAT14	C0036572	thrombocytopenia due to platelet alloimmunization
TSEN15	C0036572	thrombocytopenia due to platelet alloimmunization
PAX5	C0036572	thrombocytopenia due to platelet alloimmunization
GK	C0036572	thrombocytopenia due to platelet alloimmunization
LYST	C0036572	thrombocytopenia due to platelet alloimmunization
UQCC2	C0036572	thrombocytopenia due to platelet alloimmunization
STRADA	C0036572	thrombocytopenia due to platelet alloimmunization
DBA2	C0036572	thrombocytopenia due to platelet alloimmunization
AGA	C0036572	thrombocytopenia due to platelet alloimmunization
PLPPR1	C0036572	thrombocytopenia due to platelet alloimmunization
NAGS	C0036572	thrombocytopenia due to platelet alloimmunization
PIK3CA	C0036572	thrombocytopenia due to platelet alloimmunization
GLRA1	C0036572	thrombocytopenia due to platelet alloimmunization
ACAN	C0036572	thrombocytopenia due to platelet alloimmunization
ATIC	C0036572	thrombocytopenia due to platelet alloimmunization
AHSG	C0036572	thrombocytopenia due to platelet alloimmunization
OTX2	C0036572	thrombocytopenia due to platelet alloimmunization
AP4S1	C0036572	thrombocytopenia due to platelet alloimmunization
NDUFA12	C0036572	thrombocytopenia due to platelet alloimmunization
CCBE1	C0036572	thrombocytopenia due to platelet alloimmunization
GABRA5	C0036572	thrombocytopenia due to platelet alloimmunization
COQ8B	C0036572	thrombocytopenia due to platelet alloimmunization
PACS1	C0036572	thrombocytopenia due to platelet alloimmunization
PSAT1	C0036572	thrombocytopenia due to platelet alloimmunization
DBT	C0036572	thrombocytopenia due to platelet alloimmunization
MGAT2	C0036572	thrombocytopenia due to platelet alloimmunization
PCLO	C0036572	thrombocytopenia due to platelet alloimmunization
GC	C0036572	thrombocytopenia due to platelet alloimmunization
ACADSB	C0036572	thrombocytopenia due to platelet alloimmunization
SLC6A3	C0036572	thrombocytopenia due to platelet alloimmunization
KCNT1	C0036572	thrombocytopenia due to platelet alloimmunization
IL27	C0036572	thrombocytopenia due to platelet alloimmunization
SLC20A2	C0036572	thrombocytopenia due to platelet alloimmunization
MPDZ	C0036572	thrombocytopenia due to platelet alloimmunization
HNRNPH2	C0036572	thrombocytopenia due to platelet alloimmunization
SYN3	C0036572	thrombocytopenia due to platelet alloimmunization
POLG	C0036572	thrombocytopenia due to platelet alloimmunization
STX1B	C0036572	thrombocytopenia due to platelet alloimmunization
PDYN	C0036572	thrombocytopenia due to platelet alloimmunization
TRNK	C0036572	thrombocytopenia due to platelet alloimmunization
STIL	C0036572	thrombocytopenia due to platelet alloimmunization
ABCB1	C0036572	thrombocytopenia due to platelet alloimmunization
DPM2	C0036572	thrombocytopenia due to platelet alloimmunization
GCH1	C0036572	thrombocytopenia due to platelet alloimmunization
TMEM126B	C0036572	thrombocytopenia due to platelet alloimmunization
MAPT	C0036572	thrombocytopenia due to platelet alloimmunization
BCHE	C0036572	thrombocytopenia due to platelet alloimmunization
HRAS	C0036572	thrombocytopenia due to platelet alloimmunization
REST	C0036572	thrombocytopenia due to platelet alloimmunization
HMGCS2	C0036572	thrombocytopenia due to platelet alloimmunization
PDGFB	C0036572	thrombocytopenia due to platelet alloimmunization
ACTB	C0036572	thrombocytopenia due to platelet alloimmunization
GRIA3	C0036572	thrombocytopenia due to platelet alloimmunization
MEN1	C0036572	thrombocytopenia due to platelet alloimmunization
SLC13A5	C0036572	thrombocytopenia due to platelet alloimmunization
ROS1	C0036572	thrombocytopenia due to platelet alloimmunization
KCNK2	C0036572	thrombocytopenia due to platelet alloimmunization
MAN1B1	C0036572	thrombocytopenia due to platelet alloimmunization
GRM5	C0036572	thrombocytopenia due to platelet alloimmunization
SRGAP3	C0036572	thrombocytopenia due to platelet alloimmunization
MIR34A	C0036572	thrombocytopenia due to platelet alloimmunization
ADK	C0036572	thrombocytopenia due to platelet alloimmunization
FADD	C0036572	thrombocytopenia due to platelet alloimmunization
GRIN2C	C0036572	thrombocytopenia due to platelet alloimmunization
CD96	C0036572	thrombocytopenia due to platelet alloimmunization
PHOX2B	C0036572	thrombocytopenia due to platelet alloimmunization
DGKD	C0036572	thrombocytopenia due to platelet alloimmunization
AMER1	C0036572	thrombocytopenia due to platelet alloimmunization
HMGB1	C0036572	thrombocytopenia due to platelet alloimmunization
TUBA3E	C0036572	thrombocytopenia due to platelet alloimmunization
TUBB2A	C0036572	thrombocytopenia due to platelet alloimmunization
ZSWIM6	C0036572	thrombocytopenia due to platelet alloimmunization
CPT1A	C0036572	thrombocytopenia due to platelet alloimmunization
ATXN2	C0036572	thrombocytopenia due to platelet alloimmunization
OTC	C0036572	thrombocytopenia due to platelet alloimmunization
RDH12	C0036572	thrombocytopenia due to platelet alloimmunization
ATP6V0A2	C0036572	thrombocytopenia due to platelet alloimmunization
CRB2	C0036572	thrombocytopenia due to platelet alloimmunization
IL1RN	C0036572	thrombocytopenia due to platelet alloimmunization
NPY2R	C0036572	thrombocytopenia due to platelet alloimmunization
ELP4	C0036572	thrombocytopenia due to platelet alloimmunization
NDE1	C0036572	thrombocytopenia due to platelet alloimmunization
NPY	C0036572	thrombocytopenia due to platelet alloimmunization
ALG11	C0036572	thrombocytopenia due to platelet alloimmunization
RD3	C0036572	thrombocytopenia due to platelet alloimmunization
NDUFS4	C0036572	thrombocytopenia due to platelet alloimmunization
COX15	C0036572	thrombocytopenia due to platelet alloimmunization
GRM8	C0036572	thrombocytopenia due to platelet alloimmunization
SMC1A	C0036572	thrombocytopenia due to platelet alloimmunization
SLC1A1	C0036572	thrombocytopenia due to platelet alloimmunization
GRIA2	C0036572	thrombocytopenia due to platelet alloimmunization
PKD2L1	C0036572	thrombocytopenia due to platelet alloimmunization
CREBBP	C0036572	thrombocytopenia due to platelet alloimmunization
CCND2	C0036572	thrombocytopenia due to platelet alloimmunization
GJB1	C0036572	thrombocytopenia due to platelet alloimmunization
PMEL	C0036572	thrombocytopenia due to platelet alloimmunization
PCYT1A	C0036572	thrombocytopenia due to platelet alloimmunization
RHD	C0036572	thrombocytopenia due to platelet alloimmunization
ANKS1B	C0036572	thrombocytopenia due to platelet alloimmunization
MT3	C0036572	thrombocytopenia due to platelet alloimmunization
ATRX	C0036572	thrombocytopenia due to platelet alloimmunization
EIF2B1	C0036572	thrombocytopenia due to platelet alloimmunization
TRPM6	C0036572	thrombocytopenia due to platelet alloimmunization
PPP2R1A	C0036572	thrombocytopenia due to platelet alloimmunization
NRN1	C0036572	thrombocytopenia due to platelet alloimmunization
LARS	C0036572	thrombocytopenia due to platelet alloimmunization
ABCC2	C0036572	thrombocytopenia due to platelet alloimmunization
IL1B	C0036572	thrombocytopenia due to platelet alloimmunization
AVPR2	C0036572	thrombocytopenia due to platelet alloimmunization
KIF4A	C0036572	thrombocytopenia due to platelet alloimmunization
TCIRG1	C0036572	thrombocytopenia due to platelet alloimmunization
KIF2A	C0036572	thrombocytopenia due to platelet alloimmunization
CTSD	C0036572	thrombocytopenia due to platelet alloimmunization
ACTA2	C0036572	thrombocytopenia due to platelet alloimmunization
OSGEP	C0036572	thrombocytopenia due to platelet alloimmunization
CCK	C0036572	thrombocytopenia due to platelet alloimmunization
PEX7	C0036572	thrombocytopenia due to platelet alloimmunization
TRIM3	C0036572	thrombocytopenia due to platelet alloimmunization
MYO16	C0036572	thrombocytopenia due to platelet alloimmunization
DLD	C0036572	thrombocytopenia due to platelet alloimmunization
CIZ1	C0036572	thrombocytopenia due to platelet alloimmunization
EXT2	C0036572	thrombocytopenia due to platelet alloimmunization
SLC30A1	C0036572	thrombocytopenia due to platelet alloimmunization
P2RX4	C0036572	thrombocytopenia due to platelet alloimmunization
CCM2	C0036572	thrombocytopenia due to platelet alloimmunization
ERMARD	C0036572	thrombocytopenia due to platelet alloimmunization
BORCS5	C0036572	thrombocytopenia due to platelet alloimmunization
MRPS22	C0036572	thrombocytopenia due to platelet alloimmunization
NDUFA10	C0036572	thrombocytopenia due to platelet alloimmunization
RBM8A	C0036572	thrombocytopenia due to platelet alloimmunization
MPDU1	C0036572	thrombocytopenia due to platelet alloimmunization
IQSEC2	C0036572	thrombocytopenia due to platelet alloimmunization
RECQL4	C0036572	thrombocytopenia due to platelet alloimmunization
TNF	C0036572	thrombocytopenia due to platelet alloimmunization
ATF2	C0036572	thrombocytopenia due to platelet alloimmunization
ANK1	C0036572	thrombocytopenia due to platelet alloimmunization
ADORA2A	C0036572	thrombocytopenia due to platelet alloimmunization
NAGLU	C0036572	thrombocytopenia due to platelet alloimmunization
