name_0	drugbank_id_0	To	From	uniprot_id	name	drugbank_id
pentamidine	DB00738	F2R	P25116	P25116	pentamidine_Pocket_Features	DB00738_Features
pentamidine	DB00738	F5	P12259	P12259	pentamidine_Pocket_Features	DB00738_Features
pentamidine	DB00738	CTSG	P08311	P08311	pentamidine_Pocket_Features	DB00738_Features
pentamidine	DB00738	PCTP	Q9UKL6	Q9UKL6	pentamidine_Pocket_Features	DB00738_Features
pentamidine	DB00738	KLK7	P49862	P49862	pentamidine_Pocket_Features	DB00738_Features
pentamidine	DB00738	HPN	P05981	P05981	pentamidine_Pocket_Features	DB00738_Features
pentamidine	DB00738	RNLS	N/A	N/A	pentamidine_Pocket_Features	DB00738_Features
pentamidine	DB00738	PANK3	N/A	N/A	pentamidine_Pocket_Features	DB00738_Features
pentamidine	DB00738	TPSAB1	Q15661	Q15661	pentamidine_Pocket_Features	DB00738_Features
pentamidine	DB00738	F10	P00742	P00742	pentamidine_Pocket_Features	DB00738_Features
pentamidine	DB00738	F7	P08709	P08709	pentamidine_Pocket_Features	DB00738_Features
ganciclovir	DB01004	CTNNB1	P35222	P35222	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	ESRRG	P62508	P62508	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	ERO1A	N/A	N/A	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	CBS	P35520	P35520	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	NME2	P22392	P22392	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	S1PR1	P21453	P21453	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	RORC	N/A	N/A	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	TLR1	N/A	N/A	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	LCMT1	Q9UIC8	Q9UIC8	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	VDR	P11473	P11473	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	THRB	P10828	P10828	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	PCNA	P12004	P12004	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	NCOA1	Q15788	Q15788	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	DGUOK	N/A	N/A	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	HSDL2	N/A	N/A	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	NCOA2	Q15596	Q15596	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	OPRK1	P41145	P41145	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	NR0B2	N/A	N/A	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	GSTA4	O15217	O15217	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	MED1	Q15648	Q15648	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	MPO	P05164	P05164	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	CARM1	N/A	N/A	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	ADARB1	N/A	N/A	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	PGR	P06401	P06401	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	GSR	P00390	P00390	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	SPR	P35270	P35270	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	PDE5A	O76074	O76074	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	MME	P08473	P08473	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	FASN	P49327	P49327	ganciclovir_Pocket_Features	DB01004_Features
ganciclovir	DB01004	TMEM173	N/A	N/A	ganciclovir_Pocket_Features	DB01004_Features
ramipril	DB00178	PROCR	Q9UNN8	Q9UNN8	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	COL4A3BP	N/A	N/A	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	LTA4H	P09960	P09960	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	AKR1C3	P42330	P42330	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	NME2	P22392	P22392	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	GFER	P55789	P55789	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	PCNA	P12004	P12004	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	THRB	P10828	P10828	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	MUT	P22033	P22033	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	NCOA1	Q15788	Q15788	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	ACE2	Q9BYF1	Q9BYF1	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	BCL2L1	Q07817	Q07817	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	TAB1	Q15750	Q15750	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	NCOA2	Q15596	Q15596	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	OGT	N/A	N/A	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	CD1D	P15813	P15813	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	ECE1	P42892	P42892	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	HAO1	Q9UJM8	Q9UJM8	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	AKR1C4	P17516	P17516	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	MED1	Q15648	Q15648	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	MMP1	P03956	P03956	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	ADARB1	N/A	N/A	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	EP300	N/A	N/A	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	AKR1C2	P52895	P52895	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	KNG1	P01042	P01042	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	HIST1H3H	N/A	N/A	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	ACE	P12821	P12821	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	CD1A	P06126	P06126	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	MME	P08473	P08473	ramipril_Pocket_Features	DB00178_Features
ramipril	DB00178	FASN	P49327	P49327	ramipril_Pocket_Features	DB00178_Features
sildenafil	DB00203	PDE4D	Q08499	Q08499	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	IDO1	P14902	P14902	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	NME2	P22392	P22392	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	PDE9A	O76083	O76083	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	TP53I3	N/A	N/A	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	TLR1	N/A	N/A	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	PDE2A	O00408	O00408	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	TCN2	N/A	N/A	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	PCNA	P12004	P12004	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	THRB	P10828	P10828	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	MUT	P22033	P22033	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	PDE3B	Q13370	Q13370	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	NCOA1	Q15788	Q15788	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	PDE4A	P27815	P27815	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	PDE6C	P51160	P51160	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	NCOA2	Q15596	Q15596	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	PDE4B	Q07343	Q07343	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	CD1D	P15813	P15813	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	NR0B2	N/A	N/A	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	GIF	N/A	N/A	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	CYP2D6	P10635	P10635	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	PDK2	Q15119	Q15119	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	GLTP	Q9NZD2	Q9NZD2	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	RBKS	N/A	N/A	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	PDE7A	Q13946	Q13946	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	HTR2B	P41595	P41595	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	PDE5A	O76074	O76074	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	CD1B	N/A	N/A	sildenafil_Pocket_Features	DB00203_Features
sildenafil	DB00203	CYP2R1	N/A	N/A	sildenafil_Pocket_Features	DB00203_Features
vardenafil	DB00862	CTNNB1	P35222	P35222	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	PROCR	Q9UNN8	Q9UNN8	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	PDE4D	Q08499	Q08499	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	ACADM	P11310	P11310	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	NME2	P22392	P22392	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	PDE9A	O76083	O76083	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	PDE2A	O00408	O00408	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	ACADSB	P45954	P45954	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	TCN2	N/A	N/A	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	PCNA	P12004	P12004	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	THRB	P10828	P10828	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	MUT	P22033	P22033	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	PDE3B	Q13370	Q13370	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	NCOA1	Q15788	Q15788	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	BCL2L1	Q07817	Q07817	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	PDE4A	P27815	P27815	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	PDE6C	P51160	P51160	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	NCOA2	Q15596	Q15596	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	PDE4B	Q07343	Q07343	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	ACAD8	Q9UKU7	Q9UKU7	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	CD1D	P15813	P15813	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	NR0B2	N/A	N/A	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	CYCS	P99999	P99999	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	GLTP	Q9NZD2	Q9NZD2	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	PPARG	P37231	P37231	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	PDE7A	Q13946	Q13946	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	LDHB	P07195	P07195	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	CD1B	N/A	N/A	vardenafil_Pocket_Features	DB00862_Features
vardenafil	DB00862	PDE5A	O76074	O76074	vardenafil_Pocket_Features	DB00862_Features
tadalafil	DB00820	PDE4D	Q08499	Q08499	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	TTPA	N/A	N/A	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	TOP2A	P11388	P11388	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	ERO1A	N/A	N/A	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	ACADM	P11310	P11310	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	IDO1	P14902	P14902	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	NME2	P22392	P22392	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	RORC	N/A	N/A	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	PDE9A	O76083	O76083	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	TLR1	N/A	N/A	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	NR1H2	P55055	P55055	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	PDE2A	O00408	O00408	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	MUT	P22033	P22033	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	THRB	P10828	P10828	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	PDE3B	Q13370	Q13370	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	NCOA1	Q15788	Q15788	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	PPARA	Q07869	Q07869	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	PDE4A	P27815	P27815	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	PDE6C	P51160	P51160	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	NCOA2	Q15596	Q15596	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	PDE4B	Q07343	Q07343	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	CD1D	P15813	P15813	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	ETFA	N/A	N/A	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	NR0B2	N/A	N/A	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	GLTP	Q9NZD2	Q9NZD2	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	PCTP	Q9UKL6	Q9UKL6	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	PDE7A	Q13946	Q13946	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	LDHB	P07195	P07195	tadalafil_Pocket_Features	DB00820_Features
tadalafil	DB00820	PDE5A	O76074	O76074	tadalafil_Pocket_Features	DB00820_Features
amiloride	DB00594	PROC	P04070	P04070	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	BACE2	N/A	N/A	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	NSUN4	N/A	N/A	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	F2	P00734	P00734	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	ITPK1	N/A	N/A	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	PGA4	N/A	N/A	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	TCN2	N/A	N/A	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	GZMA	N/A	N/A	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	TMPRSS11E	N/A	N/A	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	PCNA	P12004	P12004	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	F11	P03951	P03951	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	PRSS1	P07477	P07477	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	QDPR	P09417	P09417	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	ST14	Q9Y5Y6	Q9Y5Y6	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	HSD17B10	Q99714	Q99714	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	PLAT	P00750	P00750	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	F2R	P25116	P25116	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	PFN1	P07737	P07737	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	F5	P12259	P12259	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	CTSG	P08311	P08311	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	KLK7	P49862	P49862	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	ZADH2	N/A	N/A	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	PNP	P00491	P00491	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	HPN	P05981	P05981	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	KLK6	Q92876	Q92876	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	TPSAB1	Q15661	Q15661	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	F10	P00742	P00742	amiloride_Pocket_Features	DB00594_Features
amiloride	DB00594	F7	P08709	P08709	amiloride_Pocket_Features	DB00594_Features
tranylcypromine	DB00752	PROC	P04070	P04070	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	F2	P00734	P00734	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	PHGDH	O43175	O43175	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	HSD17B8	Q92506	Q92506	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	TLR1	N/A	N/A	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	TCN2	N/A	N/A	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	GZMA	N/A	N/A	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	TMPRSS11E	N/A	N/A	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	PCNA	P12004	P12004	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	F11	P03951	P03951	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	PRSS1	P07477	P07477	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	ST14	Q9Y5Y6	Q9Y5Y6	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	HSD17B10	Q99714	Q99714	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	KDM1A	O60341	O60341	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	PLAT	P00750	P00750	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	IMPDH2	P12268	P12268	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	F2R	P25116	P25116	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	F5	P12259	P12259	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	CTSG	P08311	P08311	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	KLK7	P49862	P49862	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	NAGK	Q9UJ70	Q9UJ70	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	HPN	P05981	P05981	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	KLK6	Q92876	Q92876	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	DHPS	P49366	P49366	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	ACSM2A	N/A	N/A	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	TPSAB1	Q15661	Q15661	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	F10	P00742	P00742	tranylcypromine_Pocket_Features	DB00752_Features
tranylcypromine	DB00752	F7	P08709	P08709	tranylcypromine_Pocket_Features	DB00752_Features
mexiletine	DB00379	PROC	P04070	P04070	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	BACE2	N/A	N/A	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	F2	P00734	P00734	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	PGA4	N/A	N/A	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	GZMA	N/A	N/A	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	TMPRSS11E	N/A	N/A	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	PCNA	P12004	P12004	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	F11	P03951	P03951	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	PRSS1	P07477	P07477	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	HSDL2	N/A	N/A	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	MAPK1	P28482	P28482	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	ST14	Q9Y5Y6	Q9Y5Y6	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	SIRT1	Q96EB6	Q96EB6	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	PLAT	P00750	P00750	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	JAK2	O60674	O60674	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	RAB4A	N/A	N/A	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	F2R	P25116	P25116	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	F5	P12259	P12259	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	CTSG	P08311	P08311	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	KLK7	P49862	P49862	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	GZMB	N/A	N/A	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	HPN	P05981	P05981	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	KLK6	Q92876	Q92876	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	TPSAB1	Q15661	Q15661	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	CRYM	Q14894	Q14894	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	F10	P00742	P00742	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	F7	P08709	P08709	mexiletine_Pocket_Features	DB00379_Features
mexiletine	DB00379	XDH	P47989	P47989	mexiletine_Pocket_Features	DB00379_Features
indomethacin	DB00328	CTNNB1	P35222	P35222	indomethacin_Pocket_Features	DB00328_Features
indomethacin	DB00328	PROCR	Q9UNN8	Q9UNN8	indomethacin_Pocket_Features	DB00328_Features
indomethacin	DB00328	PTGR1	Q14914	Q14914	indomethacin_Pocket_Features	DB00328_Features
indomethacin	DB00328	AKR1C3	P42330	P42330	indomethacin_Pocket_Features	DB00328_Features
indomethacin	DB00328	NME2	P22392	P22392	indomethacin_Pocket_Features	DB00328_Features
indomethacin	DB00328	TLR1	N/A	N/A	indomethacin_Pocket_Features	DB00328_Features
indomethacin	DB00328	TCN2	N/A	N/A	indomethacin_Pocket_Features	DB00328_Features
indomethacin	DB00328	AK4	N/A	N/A	indomethacin_Pocket_Features	DB00328_Features
indomethacin	DB00328	HSD17B4	P51659	P51659	indomethacin_Pocket_Features	DB00328_Features
indomethacin	DB00328	PCNA	P12004	P12004	indomethacin_Pocket_Features	DB00328_Features
indomethacin	DB00328	THRB	P10828	P10828	indomethacin_Pocket_Features	DB00328_Features
